"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2025","4431292","Devin Neal","S","Virginia","ACC","defensive","TFL","1.5"
"2025","4431292","Devin Neal","S","Virginia","ACC","defensive","TOT","88"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","PD","0"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","QB HUR","0"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","SACKS","0"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","SOLO","1"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","TD","0"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","TFL","0"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","defensive","TOT","1"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","receiving","LONG","14"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","receiving","REC","10"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","receiving","TD","1"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","receiving","YDS","78"
"2025","4431303","Jake Overman","TE","Pittsburgh","ACC","receiving","YPR","7.8"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","PD","0"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","QB HUR","0"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","SACKS","0"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","SOLO","5"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","TD","0"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","TFL","0"
"2025","4431454","Tyler Venables","S","Clemson","ACC","defensive","TOT","6"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","fumbles","FUM","1"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","fumbles","LOST","1"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","fumbles","REC","0"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","receiving","LONG","44"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","receiving","REC","35"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","receiving","TD","1"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","receiving","YDS","438"
"2025","4431505","Kobe Paysour","WR","North Carolina","ACC","receiving","YPR","12.5"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","PD","0"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","QB HUR","0"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","SACKS","0"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","SOLO","6"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","TD","0"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","TFL","1"
"2025","4431531","George Rooks","DL","Syracuse","ACC","defensive","TOT","12"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","PD","1"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","QB HUR","4"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","SACKS","2.0"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","SOLO","7"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","TD","0"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","TFL","3.0"
"2025","4431547","Kelvin Gilliam","DL","Virginia Tech","ACC","defensive","TOT","34"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","PD","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","QB HUR","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","SACKS","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","SOLO","1"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","TD","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","TFL","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","defensive","TOT","1"
"2025","4431580","Miller Moss","QB","Louisville","ACC","fumbles","FUM","6"
"2025","4431580","Miller Moss","QB","Louisville","ACC","fumbles","LOST","2"
"2025","4431580","Miller Moss","QB","Louisville","ACC","fumbles","REC","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","ATT","380"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","COMPLETIONS","244"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","INT","7"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","PCT","0.642"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","TD","16"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","YDS","2679"
"2025","4431580","Miller Moss","QB","Louisville","ACC","passing","YPA","7.1"
"2025","4431580","Miller Moss","QB","Louisville","ACC","receiving","LONG","19"
"2025","4431580","Miller Moss","QB","Louisville","ACC","receiving","REC","2"
"2025","4431580","Miller Moss","QB","Louisville","ACC","receiving","TD","0"
"2025","4431580","Miller Moss","QB","Louisville","ACC","receiving","YDS","15"
"2025","4431580","Miller Moss","QB","Louisville","ACC","receiving","YPR","7.5"
"2025","4431580","Miller Moss","QB","Louisville","ACC","rushing","CAR","54"
"2025","4431580","Miller Moss","QB","Louisville","ACC","rushing","LONG","13"
"2025","4431580","Miller Moss","QB","Louisville","ACC","rushing","TD","9"
"2025","4431580","Miller Moss","QB","Louisville","ACC","rushing","YDS","-65"
"2025","4431580","Miller Moss","QB","Louisville","ACC","rushing","YPC","-1.2"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","PD","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","QB HUR","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","SACKS","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","SOLO","1"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","TD","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","TFL","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","defensive","TOT","1"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","puntReturns","AVG","14.5"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","puntReturns","LONG","31"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","puntReturns","NO","4"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","puntReturns","TD","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","puntReturns","YDS","58"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","receiving","LONG","6"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","receiving","REC","3"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","receiving","TD","0"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","receiving","YDS","9"
"2025","4431600","Jayden Thomas","WR","Virginia","ACC","receiving","YPR","3.0"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","PD","0"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","QB HUR","0"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","SACKS","0"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","SOLO","1"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","TD","0"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","TFL","0"
"2025","4431626","Charles Brantley","DB","Miami","ACC","defensive","TOT","1"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","PD","0"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","QB HUR","0"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","SACKS","0"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","SOLO","1"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","TD","0"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","TFL","0"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","defensive","TOT","1"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","receiving","LONG","80"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","receiving","REC","31"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","receiving","TD","4"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","receiving","YDS","436"
"2025","4432260","Matthew Hibner","TE","SMU","ACC","receiving","YPR","14.1"
"2025","4432506","Sawyer Racanelli","WR","Wake Forest","ACC","receiving","LONG","62"
"2025","4432506","Sawyer Racanelli","WR","Wake Forest","ACC","receiving","REC","18"
"2025","4432506","Sawyer Racanelli","WR","Wake Forest","ACC","receiving","TD","1"
"2025","4432506","Sawyer Racanelli","WR","Wake Forest","ACC","receiving","YDS","315"
"2025","4432506","Sawyer Racanelli","WR","Wake Forest","ACC","receiving","YPR","17.5"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","PD","1"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","QB HUR","0"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","SACKS","4"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","SOLO","11"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","TD","0"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","TFL","5"
"2025","4432575","Akelo Stone","DL","Georgia Tech","ACC","defensive","TOT","19"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","PD","0"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","QB HUR","0"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","SACKS","1.5"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","SOLO","5"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","TD","0"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","TFL","3.5"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","defensive","TOT","15"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","kickReturns","AVG","24.0"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","kickReturns","LONG","24"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","kickReturns","NO","1"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","kickReturns","TD","0"
"2025","4432596","Ronald Triplette","DL","Georgia Tech","ACC","kickReturns","YDS","24"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","PD","0"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","QB HUR","0"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","SACKS","0"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","SOLO","1"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","TD","0"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","TFL","1"
"2025","4432664","Gavin Blackwell","WR","Florida State","ACC","defensive","TOT","1"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","PD","7"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","QB HUR","0"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","SACKS","1"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","SOLO","21"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","TD","0"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","TFL","3"
"2025","4432709","Ahmari Harvey","DB","Georgia Tech","ACC","defensive","TOT","26"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","receiving","LONG","14"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","receiving","REC","4"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","receiving","TD","0"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","receiving","YDS","18"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","receiving","YPR","4.5"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","rushing","CAR","33"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","rushing","LONG","12"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","rushing","TD","2"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","rushing","YDS","108"
"2025","4432718","LJ Johnson Jr.","RB","California","ACC","rushing","YPC","3.3"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","PD","1"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","QB HUR","4"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","SACKS","3.5"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","SOLO","11"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","TD","0"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","TFL","5.0"
"2025","4432756","Travali Price","DE","NC State","ACC","defensive","TOT","22"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","PD","0"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","QB HUR","1"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","SACKS","0"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","SOLO","2"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","TD","0"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","TFL","0"
"2025","4433872","Stanley McKenzie","DL","California","ACC","defensive","TOT","12"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","fumbles","FUM","1"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","fumbles","LOST","0"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","fumbles","REC","0"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","receiving","LONG","8"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","receiving","REC","4"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","receiving","TD","0"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","receiving","YDS","19"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","receiving","YPR","4.8"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","rushing","CAR","82"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","rushing","LONG","85"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","rushing","TD","0"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","rushing","YDS","469"
"2025","4565318","Terion Stewart","RB","Virginia Tech","ACC","rushing","YPC","5.7"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","PD","1"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","QB HUR","1"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","SACKS","0"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","SOLO","12"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","TD","0"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","TFL","0"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","defensive","TOT","22"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","interceptions","AVG","0.0"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","interceptions","INT","1"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","interceptions","TD","0"
"2025","4565353","Tamon Lynum","DB","Pittsburgh","ACC","interceptions","YDS","0"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","PD","4"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","QB HUR","1"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","SACKS","0"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","SOLO","8"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","TD","0"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","TFL","2.0"
"2025","4565537","Keveionta Spears","DT","SMU","ACC","defensive","TOT","14"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","PD","0"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","QB HUR","6"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","SACKS","2.5"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","SOLO","12"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","TD","0"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","TFL","5.5"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","defensive","TOT","40"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","fumbles","FUM","0"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","fumbles","LOST","0"
"2025","4565696","Ben Bell","DL","Virginia Tech","ACC","fumbles","REC","1"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","PD","0"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","QB HUR","0"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","SACKS","0"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","SOLO","4"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","TD","0"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","TFL","0"
"2025","4565774","Chazz Wallace","DL","NC State","ACC","defensive","TOT","9"
"2025","4567033","Donavon Greene","WR","Virginia Tech","ACC","receiving","LONG","37"
"2025","4567033","Donavon Greene","WR","Virginia Tech","ACC","receiving","REC","16"
"2025","4567033","Donavon Greene","WR","Virginia Tech","ACC","receiving","TD","2"
"2025","4567033","Donavon Greene","WR","Virginia Tech","ACC","receiving","YDS","267"
"2025","4567033","Donavon Greene","WR","Virginia Tech","ACC","receiving","YPR","16.7"
"2025","4567473","Immanuel Hickman","DL","Virginia Tech","ACC","defensive","PD","0"
"2025","4567473","Immanuel Hickman","DL","Virginia Tech","ACC","defensive","QB HUR","0"
"2025","4567473","Immanuel Hickman","DL","Virginia Tech","ACC","defensive","SACKS","0"
"2025","4567473","Immanuel Hickman","DL","Virginia Tech","ACC","defensive","SOLO","3"
