player,team,conference,season,category,playerId,position_stat,LONG,REC,TD,YDS,YPR,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,receiving_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Drelon Miller,Colorado,Big 12,2025,receiving,5079612,WR,32,21,1,159,7.6,drelon miller,WR,108799,5079612,HighSchool,2024.0,101.0,Dre'lon Miller,Silsbee,Colorado,WR,71.0,205.0,4.0,0.9516,Silsbee,TX,USA,"{'latitude': 30.3490978, 'longitude': -94.1779626, 'fipsCode': '48199'}",2024.0,2.0,colorado,colorado,1,0,284,0.5003996802557954,0.6654676258992805,0.5994404476418864,0.6654676258992805,Starter
Drew Donley,Texas State,Sun Belt,2023,receiving,4689266,WR,42,11,1,169,15.4,drew donley,WR,116898,,HighSchool,2021.0,1188.0,Drew Donley,Lebanon Trail,,WR,74.0,170.0,3.0,0.85,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}",2021.0,3.0,texas state,none,0,0,244,0.5004132231404959,0.5243801652892562,0.5147933884297521,0.5243801652892562,Depth / Rotation
Drew Donley,Texas State,Sun Belt,2024,receiving,4689266,WR,60,1,1,60,60.0,drew donley,WR,116898,,HighSchool,2021.0,1188.0,Drew Donley,Lebanon Trail,,WR,74.0,170.0,3.0,0.85,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}",2021.0,4.0,texas state,none,0,0,85,0.5004985044865404,0.2472582253240279,0.34855433698903293,0.2472582253240279,Bust
Drue Jackson,Texas State,Sun Belt,2020,receiving,4373472,WR,29,21,0,244,11.6,drue jackson,WR,126806,,HighSchool,2018.0,537.0,Drue Jackson,Sachse,Washington State,WR,73.0,186.0,3.0,0.8763,Sachse,TX,USA,"{'latitude': 32.9762327, 'longitude': -96.5952703, 'fipsCode': '48113'}",2018.0,3.0,texas state,washington state,0,0,349,0.5004132231404959,0.621900826446281,0.5733057851239669,0.621900826446281,Starter
Drue Jackson,Texas State,Sun Belt,2021,receiving,4373472,WR,27,11,0,129,11.7,drue jackson,WR,126806,,HighSchool,2018.0,537.0,Drue Jackson,Sachse,Washington State,WR,73.0,186.0,3.0,0.8763,Sachse,TX,USA,"{'latitude': 32.9762327, 'longitude': -96.5952703, 'fipsCode': '48113'}",2018.0,4.0,texas state,washington state,0,0,184,0.5004985044865404,0.38883349950149554,0.43349950149551353,0.38883349950149554,Depth / Rotation
Drue Jackson,Texas State,Sun Belt,2022,receiving,4373472,WR,21,9,0,79,8.8,drue jackson,WR,126806,,HighSchool,2018.0,537.0,Drue Jackson,Sachse,Washington State,WR,73.0,186.0,3.0,0.8763,Sachse,TX,USA,"{'latitude': 32.9762327, 'longitude': -96.5952703, 'fipsCode': '48113'}",2018.0,5.0,texas state,washington state,0,0,124,0.5006784260515604,0.28426051560379917,0.37082767978290365,0.28426051560379917,Depth / Rotation
Duane Thomas Jr.,Charlotte,American Athletic,2023,receiving,5151048,WR,51,24,0,244,10.2,duane thomas jr,WR,113212,5151048,HighSchool,2023.0,1966.0,Duane Thomas Jr.,Chaminade-Madonna,Charlotte,WR,68.0,170.0,3.0,0.8256,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}",2023.0,1.0,charlotte,charlotte,1,0,364,0.5005753739930955,0.8411967779056386,0.7049482163406213,0.8411967779056386,Starter
Duane Thomas Jr.,Charlotte,American Athletic,2024,receiving,5151048,WR,18,6,1,63,10.5,duane thomas jr,WR,113212,5151048,HighSchool,2023.0,1966.0,Duane Thomas Jr.,Chaminade-Madonna,Charlotte,WR,68.0,170.0,3.0,0.8256,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}",2023.0,2.0,charlotte,charlotte,1,0,113,0.5003996802557954,0.4148681055155875,0.44908073541167065,0.4148681055155875,Depth / Rotation
Duane Thomas Jr.,UCF,Big 12,2025,receiving,5151048,WR,41,53,0,528,10.0,duane thomas jr,WR,113212,5151048,HighSchool,2023.0,1966.0,Duane Thomas Jr.,Chaminade-Madonna,Charlotte,WR,68.0,170.0,3.0,0.8256,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}",2023.0,3.0,ucf,charlotte,0,0,793,0.5004132231404959,0.8454545454545455,0.7074380165289256,0.8454545454545455,Starter
Dylan Braithwaite,Rutgers,Big Ten,2023,receiving,5075319,WR,10,1,0,10,10.0,dylan braithwaite,WR,112293,,HighSchool,2023.0,1053.0,Dylan Braithwaite,Holy Trinity Diocesan,,WR,70.0,175.0,3.0,0.8625,Hicksville,NY,USA,"{'latitude': 40.7684331, 'longitude': -73.5251253, 'fipsCode': '36059'}",2023.0,1.0,rutgers,none,0,0,15,0.5005753739930955,0.1472957422324511,0.28860759493670884,0.1472957422324511,Bust
Dylan Deveney,Georgia Tech,ACC,2019,receiving,4429513,TE,13,6,0,48,8.0,dylan deveney,TE,123489,,HighSchool,2019.0,1244.0,Dylan Deveney,Hun School,,TE,78.0,245.0,3.0,0.8481,Princeton,NJ,USA,"{'latitude': 40.3492744, 'longitude': -74.6592958, 'fipsCode': '34021'}",2019.0,1.0,georgia tech,none,0,0,78,0.5005753739930955,0.4723820483314154,0.48365937859608743,0.4723820483314154,Depth / Rotation
Dylan Deveney,Georgia Tech,ACC,2020,receiving,4429513,TE,18,4,1,38,9.5,dylan deveney,TE,123489,,HighSchool,2019.0,1244.0,Dylan Deveney,Hun School,,TE,78.0,245.0,3.0,0.8481,Princeton,NJ,USA,"{'latitude': 40.3492744, 'longitude': -74.6592958, 'fipsCode': '34021'}",2019.0,2.0,georgia tech,none,0,0,78,0.5003996802557954,0.3269384492406075,0.3963229416466827,0.3269384492406075,Depth / Rotation
Dylan Deveney,Georgia Tech,ACC,2021,receiving,4429513,TE,7,4,0,16,4.0,dylan deveney,TE,123489,,HighSchool,2019.0,1244.0,Dylan Deveney,Hun School,,TE,78.0,245.0,3.0,0.8481,Princeton,NJ,USA,"{'latitude': 40.3492744, 'longitude': -74.6592958, 'fipsCode': '34021'}",2019.0,3.0,georgia tech,none,0,0,36,0.5004132231404959,0.16983471074380166,0.3020661157024794,0.16983471074380166,Bust
Dylan Drummond,Eastern Michigan,Mid-American,2018,receiving,4363551,WR,27,25,1,245,9.8,dylan drummond,WR,128554,4363551,HighSchool,2018.0,2285.0,Dylan Drummond,Cuyahoga Heights,Eastern Michigan,WR,72.0,171.0,3.0,0.7998,Cleveland,OH,USA,"{'latitude': 41.5051613, 'longitude': -81.6934446, 'fipsCode': '39035'}",2018.0,1.0,eastern michigan,eastern michigan,1,0,390,0.5005753739930955,0.857307249712313,0.714614499424626,0.857307249712313,Impact Player
Dylan Drummond,Eastern Michigan,Mid-American,2019,receiving,4363551,WR,27,55,3,493,9.0,dylan drummond,WR,128554,4363551,HighSchool,2018.0,2285.0,Dylan Drummond,Cuyahoga Heights,Eastern Michigan,WR,72.0,171.0,3.0,0.7998,Cleveland,OH,USA,"{'latitude': 41.5051613, 'longitude': -81.6934446, 'fipsCode': '39035'}",2018.0,2.0,eastern michigan,eastern michigan,1,0,828,0.5003996802557954,0.9104716227018386,0.7464428457234213,0.9104716227018386,Impact Player
Dylan Drummond,Eastern Michigan,Mid-American,2020,receiving,4363551,WR,18,6,1,61,10.2,dylan drummond,WR,128554,4363551,HighSchool,2018.0,2285.0,Dylan Drummond,Cuyahoga Heights,Eastern Michigan,WR,72.0,171.0,3.0,0.7998,Cleveland,OH,USA,"{'latitude': 41.5051613, 'longitude': -81.6934446, 'fipsCode': '39035'}",2018.0,3.0,eastern michigan,eastern michigan,1,0,111,0.5004132231404959,0.36363636363636365,0.4183471074380165,0.36363636363636365,Depth / Rotation
Dylan Drummond,Eastern Michigan,Mid-American,2021,receiving,4363551,WR,41,64,6,704,11.0,dylan drummond,WR,128554,4363551,HighSchool,2018.0,2285.0,Dylan Drummond,Cuyahoga Heights,Eastern Michigan,WR,72.0,171.0,3.0,0.7998,Cleveland,OH,USA,"{'latitude': 41.5051613, 'longitude': -81.6934446, 'fipsCode': '39035'}",2018.0,4.0,eastern michigan,eastern michigan,1,0,1144,0.5004985044865404,0.9072781655034895,0.7445663010967098,0.9072781655034895,Impact Player
Dylan Drummond,Eastern Michigan,Mid-American,2022,receiving,4363551,WR,58,33,3,525,15.9,dylan drummond,WR,128554,4363551,HighSchool,2018.0,2285.0,Dylan Drummond,Cuyahoga Heights,Eastern Michigan,WR,72.0,171.0,3.0,0.7998,Cleveland,OH,USA,"{'latitude': 41.5051613, 'longitude': -81.6934446, 'fipsCode': '39035'}",2018.0,5.0,eastern michigan,eastern michigan,1,0,750,0.5006784260515604,0.8113975576662144,0.6871099050203527,0.8113975576662144,Starter
Dylan Goffney,SMU,American Athletic,2021,receiving,4589233,WR,22,14,0,131,9.4,dylan goffney,WR,116253,,HighSchool,2021.0,511.0,Dylan Goffney,Bridgeland,,WR,73.0,195.0,3.0,0.8804,Cypress,TX,USA,"{'latitude': 29.9691116, 'longitude': -95.6971686, 'fipsCode': '48201'}",2021.0,1.0,smu,none,0,0,201,0.5005753739930955,0.7266973532796318,0.6362485615650173,0.7266973532796318,Starter
Dylan Goffney,SMU,American Athletic,2022,receiving,4589233,WR,47,18,2,369,20.5,dylan goffney,WR,116253,,HighSchool,2021.0,511.0,Dylan Goffney,Bridgeland,,WR,73.0,195.0,3.0,0.8804,Cypress,TX,USA,"{'latitude': 29.9691116, 'longitude': -95.6971686, 'fipsCode': '48201'}",2021.0,2.0,smu,none,0,0,499,0.5003996802557954,0.8081534772182254,0.6850519584332534,0.8081534772182254,Starter
Dylan Goffney,Colorado State,Mountain West,2023,receiving,4589233,WR,42,23,2,298,13.0,dylan goffney,WR,116253,,HighSchool,2021.0,511.0,Dylan Goffney,Bridgeland,,WR,73.0,195.0,3.0,0.8804,Cypress,TX,USA,"{'latitude': 29.9691116, 'longitude': -95.6971686, 'fipsCode': '48201'}",2021.0,3.0,colorado state,none,0,0,453,0.5004132231404959,0.6929752066115702,0.6159504132231405,0.6929752066115702,Starter
Dylan Goffney,Colorado State,Mountain West,2024,receiving,4589233,WR,22,6,0,57,9.5,dylan goffney,WR,116253,,HighSchool,2021.0,511.0,Dylan Goffney,Bridgeland,,WR,73.0,195.0,3.0,0.8804,Cypress,TX,USA,"{'latitude': 29.9691116, 'longitude': -95.6971686, 'fipsCode': '48201'}",2021.0,4.0,colorado state,none,0,0,87,0.5004985044865404,0.2547357926221336,0.35304087736789636,0.2547357926221336,Depth / Rotation
Dylan Goffney,SMU,ACC,2025,receiving,4589233,WR,16,1,0,16,16.0,dylan goffney,WR,116253,,HighSchool,2021.0,511.0,Dylan Goffney,Bridgeland,,WR,73.0,195.0,3.0,0.8804,Cypress,TX,USA,"{'latitude': 29.9691116, 'longitude': -95.6971686, 'fipsCode': '48201'}",2021.0,5.0,smu,none,0,0,21,0.5006784260515604,0.06648575305291723,0.2401628222523745,0.06648575305291723,Bust
Dylan Thomas,TCU,Big 12,2018,receiving,4038536,WR,34,2,0,49,24.5,dylan thomas,WR,126932,4360657,HighSchool,2018.0,663.0,Dylan Thomas,Cathedral,Colorado,WR,75.0,180.0,3.0,0.8683,Los Angeles,CA,USA,"{'latitude': 34.0536909, 'longitude': -118.2427666, 'fipsCode': '06037'}",2018.0,1.0,tcu,colorado,0,0,59,0.5005753739930955,0.41714614499424624,0.45051783659378597,0.41714614499424624,Depth / Rotation
Dylan Thomas,TCU,Big 12,2019,receiving,4038536,WR,30,8,1,121,15.1,dylan thomas,WR,126932,4360657,HighSchool,2018.0,663.0,Dylan Thomas,Cathedral,Colorado,WR,75.0,180.0,3.0,0.8683,Los Angeles,CA,USA,"{'latitude': 34.0536909, 'longitude': -118.2427666, 'fipsCode': '06037'}",2018.0,2.0,tcu,colorado,0,0,181,0.5003996802557954,0.5391686650679457,0.5236610711430856,0.5391686650679457,Depth / Rotation
Dylan Thomas,TCU,Big 12,2020,receiving,4038536,WR,17,3,0,37,12.3,dylan thomas,WR,126932,4360657,HighSchool,2018.0,663.0,Dylan Thomas,Cathedral,Colorado,WR,75.0,180.0,3.0,0.8683,Los Angeles,CA,USA,"{'latitude': 34.0536909, 'longitude': -118.2427666, 'fipsCode': '06037'}",2018.0,3.0,tcu,colorado,0,0,52,0.5004132231404959,0.228099173553719,0.3370247933884297,0.228099173553719,Bust
Dylan Thomas,Northern Colorado,Big Sky,2021,receiving,4038536,WR,1,3,0,2,0.7,dylan thomas,WR,126932,4360657,HighSchool,2018.0,663.0,Dylan Thomas,Cathedral,Colorado,WR,75.0,180.0,3.0,0.8683,Los Angeles,CA,USA,"{'latitude': 34.0536909, 'longitude': -118.2427666, 'fipsCode': '06037'}",2018.0,4.0,northern colorado,colorado,0,0,17,0.5004985044865404,0.06181455633100698,0.23728813559322037,0.06181455633100698,Bust
Dylan Walker,UAlbany,CAA,2024,receiving,4608859,TE,13,1,0,13,13.0,dylan walker,TE,120934,4608859,HighSchool,2020.0,2503.0,Dylan Walker,Pope John Paul II,Colorado State,TE,77.0,236.0,3.0,0.81,Royersford,PA,USA,"{'latitude': 40.1842688, 'longitude': -75.5379639, 'fipsCode': '42091'}",2020.0,5.0,ualbany,colorado state,0,0,18,0.5006784260515604,0.054274084124830396,0.2328358208955224,0.054274084124830396,Bust
Dylan Williams,James Madison,Sun Belt,2024,receiving,5153036,WR,16,7,2,62,8.9,dylan williams,WR,109944,,HighSchool,2024.0,1267.0,Dylan Williams,Roswell,,WR,73.0,186.0,3.0,0.8585,Roswell,GA,USA,"{'latitude': 34.02332, 'longitude': -84.360022, 'fipsCode': '13121'}",2024.0,1.0,james madison,none,0,0,137,0.5005753739930955,0.6306098964326813,0.578596087456847,0.6306098964326813,Starter
Dylan Wright,Minnesota,Big Ten,2021,receiving,4426383,WR,39,18,2,365,20.3,dylan wright,WR,122347,4426383,HighSchool,2019.0,70.0,Dylan Wright,West Mesquite,Texas A&M,WR,76.0,215.0,4.0,0.9677,Mesquite,TX,USA,"{'latitude': 32.7666103, 'longitude': -96.599472, 'fipsCode': '48113'}",2019.0,3.0,minnesota,texas a&m,0,0,495,0.5004132231404959,0.7169421487603306,0.6303305785123967,0.7169421487603306,Starter
Dylan Wright,Minnesota,Big Ten,2022,receiving,4426383,WR,42,17,1,280,16.5,dylan wright,WR,122347,4426383,HighSchool,2019.0,70.0,Dylan Wright,West Mesquite,Texas A&M,WR,76.0,215.0,4.0,0.9677,Mesquite,TX,USA,"{'latitude': 32.7666103, 'longitude': -96.599472, 'fipsCode': '48113'}",2019.0,4.0,minnesota,texas a&m,0,0,385,0.5004985044865404,0.5697906281156531,0.542073778664008,0.5697906281156531,Depth / Rotation
Dylan Wright,TCU,Big 12,2023,receiving,4426383,WR,36,11,2,187,17.0,dylan wright,WR,122347,4426383,HighSchool,2019.0,70.0,Dylan Wright,West Mesquite,Texas A&M,WR,76.0,215.0,4.0,0.9677,Mesquite,TX,USA,"{'latitude': 32.7666103, 'longitude': -96.599472, 'fipsCode': '48113'}",2019.0,5.0,tcu,texas a&m,0,0,282,0.5006784260515604,0.46675712347354137,0.480325644504749,0.46675712347354137,Depth / Rotation
E. Jai Mason,Samford,Southern,2023,receiving,5156162,WR,15,15,1,130,8.7,e jai mason,WR,119162,,HighSchool,2020.0,757.0,E. Jai Mason,Clinton,,WR,72.5,200.0,3.0,0.8674,Clinton,MS,USA,"{'latitude': 32.3415342, 'longitude': -90.3217585, 'fipsCode': '28049'}",2020.0,4.0,samford,none,0,0,225,0.5004985044865404,0.43020937188434694,0.4583250249252243,0.43020937188434694,Depth / Rotation
E. Jai Mason,Samford,Southern,2024,receiving,5156162,WR,41,51,6,460,9.0,e jai mason,WR,119162,,HighSchool,2020.0,757.0,E. Jai Mason,Clinton,,WR,72.5,200.0,3.0,0.8674,Clinton,MS,USA,"{'latitude': 32.3415342, 'longitude': -90.3217585, 'fipsCode': '28049'}",2020.0,5.0,samford,none,0,0,835,0.5006784260515604,0.8398914518317503,0.7042062415196743,0.8398914518317503,Starter
E.J. Horton,Marshall,Conference USA,2021,receiving,4608533,WR,30,4,1,59,14.8,ej horton,WR,124825,,HighSchool,2019.0,2562.0,E.J. Horton,Pulaski County Sr.,,WR,72.0,170.0,3.0,0.8,Dublin,VA,USA,"{'latitude': 37.1056784, 'longitude': -80.6853435, 'fipsCode': '51155'}",2019.0,3.0,marshall,none,0,0,99,0.5004132231404959,0.3413223140495868,0.4049586776859504,0.3413223140495868,Depth / Rotation
E.J. Horton,Marshall,Sun Belt,2022,receiving,4608533,WR,65,12,1,186,15.5,ej horton,WR,124825,,HighSchool,2019.0,2562.0,E.J. Horton,Pulaski County Sr.,,WR,72.0,170.0,3.0,0.8,Dublin,VA,USA,"{'latitude': 37.1056784, 'longitude': -80.6853435, 'fipsCode': '51155'}",2019.0,4.0,marshall,none,0,0,266,0.5004985044865404,0.47258225324027914,0.4837487537387837,0.47258225324027914,Depth / Rotation
E.J. Horton,West Virginia,Big 12,2023,receiving,4608533,WR,45,10,1,201,20.1,ej horton,WR,124825,,HighSchool,2019.0,2562.0,E.J. Horton,Pulaski County Sr.,,WR,72.0,170.0,3.0,0.8,Dublin,VA,USA,"{'latitude': 37.1056784, 'longitude': -80.6853435, 'fipsCode': '51155'}",2019.0,5.0,west virginia,none,0,0,271,0.5006784260515604,0.45386702849389415,0.4725915875169606,0.45386702849389415,Depth / Rotation
E.J. Williams,Clemson,ACC,2020,receiving,4686093,WR,38,24,2,306,12.8,ej williams,WR,118476,4240004,HighSchool,2020.0,69.0,E.J. Williams,Central,Clemson,WR,75.0,188.0,4.0,0.9682,Phenix City,AL,USA,"{'latitude': 32.4709761, 'longitude': -85.0007653, 'fipsCode': '01113'}",2020.0,1.0,clemson,clemson,1,0,466,0.5005753739930955,0.8837744533947065,0.7304948216340621,0.8837744533947065,Impact Player
E.J. Williams,Clemson,ACC,2021,receiving,4686093,WR,17,9,0,66,7.3,ej williams,WR,118476,4240004,HighSchool,2020.0,69.0,E.J. Williams,Central,Clemson,WR,75.0,188.0,4.0,0.9682,Phenix City,AL,USA,"{'latitude': 32.4709761, 'longitude': -85.0007653, 'fipsCode': '01113'}",2020.0,2.0,clemson,clemson,1,0,111,0.5003996802557954,0.4096722621902478,0.4459632294164668,0.4096722621902478,Depth / Rotation
E.J. Williams,Clemson,ACC,2022,receiving,4686093,WR,14,7,0,70,10.0,ej williams,WR,118476,4240004,HighSchool,2020.0,69.0,E.J. Williams,Central,Clemson,WR,75.0,188.0,4.0,0.9682,Phenix City,AL,USA,"{'latitude': 32.4709761, 'longitude': -85.0007653, 'fipsCode': '01113'}",2020.0,3.0,clemson,clemson,1,0,105,0.5004132231404959,0.35206611570247937,0.411404958677686,0.35206611570247937,Depth / Rotation
E.J. Williams,Indiana,Big Ten,2023,receiving,4686093,WR,27,23,0,276,12.0,ej williams,WR,118476,4240004,HighSchool,2020.0,69.0,E.J. Williams,Central,Clemson,WR,75.0,188.0,4.0,0.9682,Phenix City,AL,USA,"{'latitude': 32.4709761, 'longitude': -85.0007653, 'fipsCode': '01113'}",2020.0,4.0,indiana,clemson,0,0,391,0.5004985044865404,0.5742771684945165,0.5447657028913261,0.5742771684945165,Depth / Rotation
E.J. Williams,Indiana,Big Ten,2024,receiving,4686093,WR,37,2,0,49,24.5,ej williams,WR,118476,4240004,HighSchool,2020.0,69.0,E.J. Williams,Central,Clemson,WR,75.0,188.0,4.0,0.9682,Phenix City,AL,USA,"{'latitude': 32.4709761, 'longitude': -85.0007653, 'fipsCode': '01113'}",2020.0,5.0,indiana,clemson,0,0,59,0.5006784260515604,0.18385345997286295,0.31058344640434193,0.18385345997286295,Bust
Ed Hendrix,Syracuse,ACC,2020,receiving,4361938,WR,31,4,0,55,13.8,ed hendrix,WR,126732,4361938,HighSchool,2018.0,463.0,Ed Hendrix,Woodson H.D.,Syracuse,WR,75.0,185.0,3.0,0.8817,Washington,DC,USA,"{'latitude': 38.8949855, 'longitude': -77.0365708, 'fipsCode': '11001'}",2018.0,3.0,syracuse,syracuse,1,0,75,0.5004132231404959,0.2871900826446281,0.37247933884297524,0.2871900826446281,Depth / Rotation
Eddie Lewis,Rutgers,Big Ten,2018,receiving,4361527,WR,26,23,0,167,7.3,eddie lewis,WR,127129,4361527,HighSchool,2018.0,860.0,Eddie Lewis,Mater Dei,Rutgers,WR,72.0,179.0,3.0,0.8583,Middletown,NJ,USA,"{'latitude': 40.3942754, 'longitude': -74.117086, 'fipsCode': '34025'}",2018.0,1.0,rutgers,rutgers,1,0,282,0.5005753739930955,0.7997698504027618,0.6800920598388953,0.7997698504027618,Starter
Eddie Lewis,Rutgers,Big Ten,2019,receiving,4361527,WR,11,6,1,36,6.0,eddie lewis,WR,127129,4361527,HighSchool,2018.0,860.0,Eddie Lewis,Mater Dei,Rutgers,WR,72.0,179.0,3.0,0.8583,Middletown,NJ,USA,"{'latitude': 40.3942754, 'longitude': -74.117086, 'fipsCode': '34025'}",2018.0,2.0,rutgers,rutgers,1,0,86,0.5003996802557954,0.3513189448441247,0.41095123900879293,0.3513189448441247,Depth / Rotation
Eddie Lewis,Memphis,American Athletic,2021,receiving,4361527,WR,75,22,4,349,15.9,eddie lewis,WR,127129,4361527,HighSchool,2018.0,860.0,Eddie Lewis,Mater Dei,Rutgers,WR,72.0,179.0,3.0,0.8583,Middletown,NJ,USA,"{'latitude': 40.3942754, 'longitude': -74.117086, 'fipsCode': '34025'}",2018.0,4.0,memphis,rutgers,0,0,539,0.5004985044865404,0.6814556331006979,0.6090727816550349,0.6814556331006979,Starter
Eddie Lewis,Memphis,American Athletic,2022,receiving,4361527,WR,55,42,7,615,14.6,eddie lewis,WR,127129,4361527,HighSchool,2018.0,860.0,Eddie Lewis,Mater Dei,Rutgers,WR,72.0,179.0,3.0,0.8583,Middletown,NJ,USA,"{'latitude': 40.3942754, 'longitude': -74.117086, 'fipsCode': '34025'}",2018.0,5.0,memphis,rutgers,0,0,965,0.5006784260515604,0.8833107191316146,0.7302578018995929,0.8833107191316146,Impact Player
Edwin Carter,Illinois,Big Ten,2018,receiving,4360397,WR,18,2,2,34,17.0,edwin carter,WR,127937,4360397,HighSchool,2018.0,1668.0,Edwin Carter,Sandalwood,Illinois,WR,75.0,180.0,3.0,0.8255,Jacksonville,FL,USA,"{'latitude': 30.3321838, 'longitude': -81.655651, 'fipsCode': '12031'}",2018.0,1.0,illinois,illinois,1,0,84,0.5005753739930955,0.49252013808975836,0.49574223245109317,0.49252013808975836,Depth / Rotation
Efton Chism III,Eastern Washington,Big Sky,2021,receiving,4695193,WR,33,3,1,65,21.7,efton chism iii,WR,121341,4695193,HighSchool,2020.0,3000.0,Efton Chism III,Monroe,Eastern Washington,WR,71.0,186.0,3.0,0.7983,Monroe,WA,USA,"{'latitude': 47.8552259, 'longitude': -121.9713359, 'fipsCode': '53061'}",2020.0,2.0,eastern washington,eastern washington,1,0,100,0.5003996802557954,0.3828936850519584,0.4298960831334932,0.3828936850519584,Depth / Rotation
Efton Chism III,Eastern Washington,Big Sky,2022,receiving,4695193,WR,50,59,6,558,9.5,efton chism iii,WR,121341,4695193,HighSchool,2020.0,3000.0,Efton Chism III,Monroe,Eastern Washington,WR,71.0,186.0,3.0,0.7983,Monroe,WA,USA,"{'latitude': 47.8552259, 'longitude': -121.9713359, 'fipsCode': '53061'}",2020.0,3.0,eastern washington,eastern washington,1,0,973,0.5004132231404959,0.8983471074380165,0.7391735537190083,0.8983471074380165,Impact Player
Efton Chism III,Eastern Washington,Big Sky,2023,receiving,4695193,WR,46,77,8,853,11.1,efton chism iii,WR,121341,4695193,HighSchool,2020.0,3000.0,Efton Chism III,Monroe,Eastern Washington,WR,71.0,186.0,3.0,0.7983,Monroe,WA,USA,"{'latitude': 47.8552259, 'longitude': -121.9713359, 'fipsCode': '53061'}",2020.0,4.0,eastern washington,eastern washington,1,0,1398,0.5004985044865404,0.9551345962113659,0.7732801595214357,0.9551345962113659,Impact Player
Efton Chism III,Eastern Washington,Big Sky,2024,receiving,4695193,WR,67,119,13,1300,10.9,efton chism iii,WR,121341,4695193,HighSchool,2020.0,3000.0,Efton Chism III,Monroe,Eastern Washington,WR,71.0,186.0,3.0,0.7983,Monroe,WA,USA,"{'latitude': 47.8552259, 'longitude': -121.9713359, 'fipsCode': '53061'}",2020.0,5.0,eastern washington,eastern washington,1,0,2155,0.5006784260515604,0.9986431478968792,0.7994572591587517,0.9986431478968792,Impact Player
Eian Pugh,Ohio,Mid-American,2024,receiving,4711434,WR,14,5,0,37,7.4,eian pugh,WR,114304,,HighSchool,2022.0,766.0,Eian Pugh,Fenwick,,WR,76.0,170.0,3.0,0.8704,Oak Park,IL,USA,"{'latitude': 41.8878145, 'longitude': -87.7887615, 'fipsCode': '17031'}",2022.0,3.0,ohio,none,0,0,62,0.5004132231404959,0.25950413223140495,0.3558677685950413,0.25950413223140495,Depth / Rotation
Eian Pugh,Ohio,Mid-American,2025,receiving,4711434,WR,25,6,0,75,12.5,eian pugh,WR,114304,,HighSchool,2022.0,766.0,Eian Pugh,Fenwick,,WR,76.0,170.0,3.0,0.8704,Oak Park,IL,USA,"{'latitude': 41.8878145, 'longitude': -87.7887615, 'fipsCode': '17031'}",2022.0,4.0,ohio,none,0,0,105,0.5004985044865404,0.28564307078763707,0.3715852442671984,0.28564307078763707,Depth / Rotation
